label,t-SNE Feature 1,t-SNE Feature 2
0,-74.620514,47.81947
0,25.941504,65.57619
1,18.26863,-40.794704
0,-67.37718,-2.5931115
0,-110.05462,3.025905
0,49.386955,7.612462
0,59.88044,-51.41045
1,17.91209,12.559102
0,57.414112,11.904619
0,-127.46838,-20.54903
0,-74.7569,44.719135
0,-10.215331,-13.961282
0,-0.39725477,-47.997967
0,-2.748629,-85.302986
0,-131.13698,-39.738758
0,23.518784,-14.3079605
0,49.449844,-42.77876
0,-88.633156,-59.009453
0,-70.851166,-6.245147
0,87.082184,-22.260164
0,-92.790245,-43.574844
0,-59.38542,28.972427
0,-140.5955,-27.941772
1,-110.826546,8.604596
0,-21.253374,89.40033
0,36.764534,-70.10353
0,19.73186,107.5998
0,-22.001728,-62.294468
0,2.777138,-66.55472
1,73.68566,-19.372358
0,-87.704834,-14.090711
0,-22.001728,-62.294468
0,4.7380943,86.38491
0,-91.3036,-59.594326
0,1.9110537,85.92566
0,-94.37496,-47.554432
0,42.776634,71.52307
0,-49.285007,14.959651
1,21.081163,-90.513916
0,-72.45532,45.1323
0,31.630482,77.20274
0,57.483055,-25.477144
0,-19.60006,89.57278
0,-87.95943,-14.033025
0,-58.816505,4.3400607
0,-118.63641,-25.990107
0,50.349518,12.758453
0,-127.25826,-42.396507
0,-47.52342,4.365566
0,50.78462,31.0303
0,-90.369576,-59.518265
0,-20.107218,-20.171453
0,51.41706,-69.138084
0,-17.152624,18.548151
0,-4.049049,69.78499
0,-58.057095,-54.428123
0,89.43993,29.557678
0,-89.80885,-66.34586
0,33.51547,-17.315762
0,21.981405,-28.267887
0,76.21777,3.4680057
0,30.608707,87.833595
1,9.639578,-102.117294
0,-59.221863,-52.802605
1,-54.106026,17.585835
0,-103.49459,-4.881328
0,36.52292,73.21768
0,-15.424918,23.071308
0,-13.465108,57.181698
0,-16.10177,88.36172
0,-16.576954,-31.565868
0,-0.10645579,109.25658
1,63.16099,-57.686234
0,55.58316,-59.751713
0,26.373219,66.447426
0,0.44233453,72.19704
1,0.6236275,-83.30501
0,54.79841,14.842255
0,73.59495,36.66704
1,-19.494228,-49.512527
1,70.769554,-7.098299
0,49.471558,-49.8643
0,-139.09637,-27.28042
0,-125.37281,-10.688511
0,19.336695,-21.140224
0,-37.209858,14.96433
0,-5.502492,51.088257
0,49.88606,23.62414
1,80.71945,21.80709
0,49.261753,-39.548687
0,81.63325,-21.793444
0,-27.04611,1.0068895
0,21.841742,94.25573
0,22.41054,-92.271034
0,51.01855,4.8619056
1,-11.397137,-61.64453
0,9.115877,-37.34783
0,6.7045503,30.407106
0,-28.210333,68.648674
0,-16.565535,-76.462845
1,33.53257,-67.42212
0,5.7419457,83.6446
0,-15.424918,23.071308
0,-26.628462,53.93869
0,65.296776,-12.481883
0,-0.051545262,-40.457817
0,-103.98878,-0.5339716
0,31.740698,-44.667168
0,-17.15528,82.90773
0,-20.64423,74.76296
0,37.534855,66.98914
0,-57.67293,-49.86271
0,-107.933044,0.50821686
0,-8.685698,-45.61766
1,55.618324,-67.639565
0,-55.007175,38.977753
0,18.541952,-69.316055
0,-139.80397,-32.380196
0,-34.10312,61.495415
0,5.076315,84.03327
0,17.77385,32.378105
0,31.173853,49.942398
0,15.668174,7.2740393
0,24.249746,26.888958
0,17.328,7.584069
0,-29.96033,22.898075
0,31.544207,-39.037354
0,20.747591,38.843723
0,77.36124,38.82683
0,-100.14869,-1.2627299
0,115.7923,21.398346
0,-107.504005,5.858369
0,-70.774506,45.37932
1,71.877884,21.1112
0,81.02562,5.30809
0,54.68333,31.420118
0,39.6319,10.644138
0,-90.1016,-57.798885
0,64.54092,-54.72702
0,-30.619806,100.76053
0,-14.799103,9.947519
0,85.14686,-16.60318
0,1.4866031,87.03855
0,34.158566,-48.501465
0,2.9980102,-29.843582
0,-109.40233,-7.770665
0,-1.4176368,-56.292744
0,27.984201,104.32188
0,-60.82702,31.553497
0,-18.95812,-34.936745
0,42.474792,-57.710934
0,-4.2049217,-20.598818
0,-16.669426,19.123215
0,-54.34981,-45.232273
0,-28.752848,90.52267
1,29.361238,-78.87733
0,33.426098,40.23615
0,10.493192,-30.556824
0,71.586784,13.390342
0,-47.835796,47.553963
0,71.55279,10.697088
0,0.33169088,29.688162
0,-10.398178,57.91273
0,39.57055,56.975
0,-129.53587,-25.37498
0,32.881832,86.70617
0,-13.738353,48.9076
0,80.01079,8.985757
0,34.707264,-6.485859
0,-50.134716,-50.034126
0,-105.217896,-7.5811806
0,23.008083,-37.765884
0,0.061445728,-22.333117
0,30.983051,85.65159
0,44.138287,27.817188
0,-2.1313925,1.8857727
0,-14.527643,-34.58134
0,27.563288,52.199898
0,-48.99637,23.818472
1,32.247986,-26.03535
1,31.061981,55.451336
0,35.00982,-37.68742
0,61.206776,10.9191885
0,71.55844,-16.882086
0,-57.740784,5.7458863
1,-29.289904,-0.38307607
0,26.095518,-10.911365
0,-104.45922,-31.159462
0,-104.48799,-31.76211
0,24.769308,25.948929
0,11.57365,53.19817
0,-23.796879,-49.15661
0,52.476234,61.66666
0,-122.165146,-28.760876
0,13.44331,107.7106
0,-18.886095,55.170826
1,37.525066,62.11945
0,-72.12742,10.890831
0,-1.1955378,86.65034
1,70.335686,15.871729
0,16.147264,-53.18538
0,73.47811,-15.90176
0,57.26905,-67.00568
0,-15.197076,-63.910416
0,-36.48527,-0.08294201
0,26.184355,-32.3328
0,-148.78226,-34.034645
0,-55.519066,-7.543945
0,-12.7407255,-55.970493
1,26.098484,-69.05642
0,-26.401148,85.75113
0,93.5618,-22.543015
0,-3.9901109,72.913086
0,73.28937,25.195189
0,44.868557,20.763876
0,-2.7436316,-57.517067
0,-31.09945,101.81265
0,-131.09605,-15.3505745
0,-43.97702,3.012187
0,-52.80219,-46.248062
0,-0.67058325,-60.918003
0,25.561014,-54.592934
0,69.24096,-38.419724
0,-41.908096,0.85555273
0,30.467146,-59.80088
0,29.792503,-35.283157
0,-41.8527,3.2449608
0,-20.242476,49.07521
1,30.942251,-70.27938
0,14.066917,107.53814
0,65.94577,-35.321827
0,53.289223,14.509382
0,21.181156,-87.33854
0,-94.31623,-38.793503
0,-111.91613,-30.665358
0,28.585054,-50.208706
0,-119.82645,-17.710135
0,-20.21395,-67.63094
0,35.086506,82.450294
1,61.667015,-3.9244063
1,61.32286,10.188071
1,53.460255,-12.932586
0,-66.55886,20.962
0,74.32575,33.038815
0,36.749165,-50.400173
0,77.58918,-1.5111876
1,64.60676,-9.142507
0,-22.987144,22.063032
0,28.717377,-60.843887
1,32.342384,-22.199755
0,45.74347,27.447506
0,-32.20629,-48.443237
0,47.124214,-40.042213
1,57.495575,-70.35039
0,-61.06683,36.53668
0,-131.44315,-40.263172
1,48.172256,6.3271203
0,-14.629119,62.649323
1,-20.502998,-65.8304
0,49.65051,72.02719
0,-26.287577,-49.357903
0,-110.73381,-25.069176
0,-74.234436,20.71734
0,4.9809036,-13.301181
0,-104.88564,-36.155575
0,28.185923,-61.71748
0,-69.61925,35.542835
0,-48.827724,-38.24231
1,26.105623,21.532137
0,80.17556,36.67847
0,-120.79327,-27.88548
0,46.725754,25.696432
0,66.161316,-58.955456
0,-22.062937,-28.542164
0,-41.503628,-3.8213913
0,26.271866,-46.3554
0,33.752182,-38.24213
1,23.321514,-44.485256
0,38.16055,26.346277
0,25.445051,44.23699
0,23.486921,111.64054
0,51.72653,-15.331531
0,-105.81027,4.9407487
0,-96.98162,-4.917651
0,61.16209,-8.341141
0,14.35661,-43.56225
0,29.046938,-19.694916
0,-73.19164,38.53946
0,47.625423,56.582397
0,95.2257,23.718922
0,48.050686,23.308569
0,71.89345,13.214098
0,-21.195541,71.55473
1,-67.84185,6.0386195
0,43.46844,27.819069
0,-29.296083,69.73357
0,86.15773,16.746557
0,39.606365,95.40525
0,-1.7164145,-26.911064
1,-0.27895674,110.05969
0,88.82871,-25.675274
0,-90.95065,-54.0905
1,57.74379,-41.086082
0,72.80732,-9.399223
0,-11.664993,65.7025
0,-63.48025,5.1916046
0,3.0459611,-79.78421
0,-7.951974,58.222065
0,7.323899,109.81508
0,31.728733,84.80896
0,36.102272,91.66775
0,40.16227,63.943043
0,79.02572,-1.1624384
0,-129.76317,-15.59658
0,33.394012,88.84058
0,8.864275,-26.62018
0,-20.25932,47.659214
0,35.965492,93.10794
0,-43.63953,-41.251324
0,-139.43588,-36.11543
0,19.7342,-37.02552
0,35.26764,29.343948
1,-91.97707,-17.906555
1,-61.187225,39.637585
0,48.924015,6.805922
0,35.94336,46.838684
0,25.176733,-0.49584103
1,-3.2226026,-28.515612
0,9.358784,-102.47415
0,-54.25955,-6.5548573
0,65.20174,-5.2266684
0,7.6156907,45.096596
0,-28.241522,97.49138
0,58.3591,-6.555093
0,5.167004,44.63054
0,62.872787,-55.290985
0,-47.58683,0.22047122
0,54.570747,30.484251
0,-27.052198,21.098936
0,-5.3820796,59.852608
0,-71.65031,-7.7934475
0,56.06203,-10.299317
0,-121.47521,-33.988865
0,19.31908,9.0628195
0,-55.587353,32.00495
0,-91.26961,-47.529427
1,-8.370094,-45.67203
0,19.135105,5.2286625
0,-42.375637,3.7879663
0,66.46969,32.99665
0,-13.704053,52.935623
0,28.88729,25.873564
0,-70.3058,43.737324
0,25.510344,-71.70869
0,51.690945,-14.348643
0,-127.323105,-5.2048173
0,48.466644,-38.799053
0,-105.35391,-44.775887
0,52.55477,41.83713
1,-70.98455,-6.7003307
0,-24.698519,20.313549
0,-6.8923974,47.158627
1,-29.978508,-67.95854
0,-13.276682,9.588353
0,-96.4917,-39.845722
0,-2.2557473,-14.101564
1,19.189716,-68.02731
0,-67.17825,-1.4755514
0,-8.165504,-21.507185
0,-1.5150708,-14.777455
0,-125.9964,-43.68838
0,52.254894,-40.759525
0,27.848051,-71.08098
0,-125.72892,-22.100151
0,-56.262943,5.177992
1,42.430614,-70.02651
0,-109.31451,4.6275945
0,-17.371166,55.974216
0,-99.52426,-31.268227
0,33.64592,-42.07667
0,14.386349,-26.105238
0,50.220844,-42.359177
1,-6.798747,64.77171
1,116.29059,21.702053
0,6.189578,43.64566
0,34.254578,32.096592
0,85.16788,-12.115174
0,-19.75224,-34.24694
0,29.309925,71.556786
1,7.583336,-102.587265
0,75.47268,2.8307292
0,112.44212,20.459372
0,-2.1313925,1.8857727
0,59.686424,34.53529
0,71.87798,21.111166
0,73.224724,27.943933
0,-55.599865,32.140774
0,19.300415,8.249894
1,60.222054,-32.105164
1,30.118776,-13.032161
0,-102.992836,-0.6389095
0,-33.1044,102.42616
0,-104.57038,1.5839502
0,40.56118,70.712685
0,1.1401408,85.225815
0,-27.697943,65.24144
0,46.034023,-32.024254
0,-64.716385,7.50404
0,-30.679386,0.6763732
0,-9.944764,-51.89764
0,9.530627,54.8163
0,24.594746,12.153818
0,-65.944885,32.716522
0,80.420494,14.530328
0,65.51626,-15.056954
0,54.392044,23.302845
0,34.867897,83.62748
1,-23.290558,-47.40321
0,29.91421,45.213264
1,-34.99931,11.283824
0,-20.891415,70.47622
0,55.356575,-60.55078
0,-111.71676,-22.423164
0,9.649794,10.102771
0,-7.439664,-47.17665
0,37.612698,62.514618
0,64.49299,-40.174664
0,-5.3213973,52.12906
0,10.847898,57.685837
0,-91.73953,-13.756875
0,69.12517,-59.409695
0,-2.971591,-15.503925
0,84.1466,34.330933
1,63.534435,-19.618454
1,-6.334951,-47.998142
0,59.44821,-55.70801
0,30.195438,-67.1705
0,-66.01303,-2.8415177
0,60.0919,-34.74532
1,66.91162,-13.477935
0,39.054974,58.98046
1,67.16769,-34.991013
0,-30.525265,16.565811
0,87.15318,-16.553368
1,75.222046,-1.8583376
0,-28.314146,-44.81667
0,16.843365,-20.35942
0,-49.316093,23.835793
0,-44.469357,-1.9483141
0,-31.803667,62.079765
0,-60.331844,27.880152
0,-107.00144,-27.828274
0,-47.89748,10.94658
0,-19.192457,-22.245687
1,68.95887,27.203472
1,-46.10746,0.44350064
0,60.66419,-20.966574
0,-25.592272,19.730524
0,20.087717,-40.22906
1,5.4120097,-26.393412
0,90.72375,28.674711
1,23.026348,91.615616
0,40.36197,11.94885
0,27.360695,43.93682
0,-5.702886,35.65163
1,-9.483278,-70.3214
0,-4.1025887,68.5859
0,29.80634,110.829796
0,25.256916,-71.96355
0,27.606361,-71.640854
0,31.266754,30.450596
0,-128.39258,-8.750173
0,-45.28033,-37.381832
0,-97.31706,-40.629818
0,64.91267,-56.910427
0,-65.060104,-54.76218
0,-16.541414,66.414246
0,29.681494,-19.817701
0,-119.13809,2.72705
0,-28.33476,15.808596
0,80.812614,2.6259456
1,94.4172,22.72696
0,-74.60047,40.014675
0,47.581234,25.207108
0,30.938627,56.074005
0,82.231155,-15.245096
0,44.45606,70.976166
0,-69.114075,42.70154
0,30.192898,20.700607
0,-65.33286,-3.7184305
0,-69.170425,5.131966
0,29.144958,109.99829
0,-86.9447,-49.330772
0,63.640194,-33.079872
0,-94.37599,-4.6781125
0,-74.79493,46.897087
0,-55.519066,-7.5439444
0,-67.15216,-3.1825418
0,-19.53249,-60.62883
0,72.160355,28.342943
0,-0.34582216,88.52143
0,58.220757,69.927895
0,7.6202044,-49.468037
0,-20.269337,-47.307465
0,-19.836868,-82.90905
0,91.574425,43.660202
0,89.20105,-19.401081
0,-55.75893,-48.179253
0,-0.46527427,-13.685878
0,16.442287,6.222233
0,-13.787354,59.458908
1,-23.932941,-67.400505
0,51.63138,-41.078854
0,60.43564,-10.934785
0,36.859142,-40.066116
0,-90.07753,-63.41231
0,-130.80511,-39.110207
0,-6.887419,-15.981145
1,-120.67279,-17.666351
0,20.109722,112.03892
0,58.254295,-24.874704
1,-24.914818,-71.132614
0,31.62748,107.388824
0,10.508236,-43.11397
1,61.849335,-4.5015626
0,-20.6038,48.589283
0,64.86039,30.198973
0,83.97239,-21.2898
0,-56.789627,-52.532745
1,1.2287713,-76.126205
0,-103.11008,-6.4686604
0,-66.79581,39.871567
0,-26.466923,54.47185
0,-24.534798,-24.951235
0,-62.954506,6.7662888
0,18.722654,9.120634
0,-14.341566,59.977875
0,-5.1760936,61.612198
0,57.149807,-58.201958
0,-12.280541,7.3188286
0,70.47256,-17.432405
0,53.59356,7.126745
0,-79.96346,21.406153
0,86.71786,-22.632065
0,35.693245,-23.180872
0,27.425377,18.180798
0,36.00936,-30.820776
0,118.13123,20.835672
0,53.36924,-7.757923
0,-93.17687,-43.718063
0,-73.67379,-5.758324
0,-17.618317,57.434273
1,20.007217,-43.129227
0,9.352633,11.546152
0,16.621704,26.175695
0,-90.054054,-14.716449
0,-25.68024,91.35709
0,-25.197754,56.441944
0,-89.3985,-64.557884
0,-25.978106,79.6907
1,51.837154,-34.93135
0,-89.87605,-54.105606
0,29.460855,80.583145
0,-92.14757,-18.4259
0,-41.185535,7.3231173
0,-10.399167,57.912693
0,-4.8841267,33.717415
0,-88.31341,-56.87254
0,35.70698,-39.902287
0,33.634407,-79.42037
0,33.645348,-36.618053
0,-52.64429,16.747808
1,-27.671349,-39.154884
0,-36.187004,15.87988
0,-36.046837,25.335577
0,-26.14104,0.78283006
0,42.741535,17.268574
0,96.35526,25.03589
0,10.152269,-39.867687
0,47.220974,-15.217039
0,93.28029,42.798237
0,-14.341642,59.977604
0,86.106415,-7.77066
0,-17.839235,-70.577705
0,23.556046,77.94791
0,-98.8316,-57.59138
0,21.627457,41.22325
0,-49.203484,-12.842386
0,-4.276026,-39.6364
0,43.6973,36.03587
0,3.5898545,-29.025898
0,-97.74235,-43.951878
0,-19.423462,16.308506
0,-30.513662,62.304874
0,-94.38732,-44.043076
0,-24.911024,-26.403975
0,-110.6583,-5.012782
0,-5.7958684,-24.416384
0,87.89781,31.646046
0,34.88568,-43.6662
0,67.72711,-62.394543
0,39.829533,14.635544
0,34.47496,-52.319927
0,-10.858056,13.34
0,33.788055,65.16501
0,-54.460995,11.480991
0,47.448833,9.173129
0,-20.121439,-63.58412
0,-69.352585,41.24087
0,30.98352,85.6516
0,-58.80752,-50.937828
0,45.395077,23.547613
0,-2.4956272,-14.593539
0,22.257612,-58.094864
0,-117.530495,-24.082962
0,-62.629948,7.579595
0,-110.699265,-23.256306
0,27.739267,66.37589
1,53.655952,-31.781897
0,79.650894,5.547442
0,28.019659,-70.32111
1,-51.936016,-5.5856047
0,77.810715,31.13935
0,-62.70084,7.45179
0,22.763596,-43.29006
0,75.44663,-40.23022
1,-25.34122,-37.826023
0,-128.65013,-17.71812
0,26.829372,104.28599
0,-35.129227,26.50859
0,31.07204,88.02706
1,7.215318,-100.33243
0,27.59328,-53.65703
0,63.424297,-69.55064
0,-130.11331,-41.362717
0,36.442142,-8.9268875
1,5.6382546,-102.60141
0,-52.384262,-43.39624
0,30.436625,60.598446
0,48.941135,56.377087
0,-31.977598,-3.701757
0,-47.74116,-6.4647503
0,-71.55686,10.890843
1,35.223034,-26.149399
1,18.21578,-39.737576
0,-16.418558,71.35078
0,-25.372835,83.426094
0,-105.5545,-38.212364
0,-107.02368,-27.79946
0,4.0965257,-55.459373
1,4.825928,-102.56372
0,0.8031831,-29.619886
1,9.054381,-102.14866
0,-93.09445,-44.465267
0,72.62994,19.981386
0,42.707253,10.247612
0,25.543442,59.548565
0,-142.95721,-31.983137
0,-130.97273,-18.619358
0,7.294525,47.110943
0,-10.315098,-75.78673
0,-57.292564,0.99782544
0,-28.015667,61.7923
1,21.87972,-20.763779
0,2.8357093,-41.048767
0,-98.07273,-34.97207
0,-38.4467,17.891161
0,-18.426727,19.440353
0,-67.42878,25.33719
0,70.584404,35.716972
0,-24.87188,-29.158249
0,-19.649467,86.9586
0,3.2508597,28.463593
1,3.5386493,-77.632126
0,-122.037926,-28.989355
0,27.340954,-21.993057
0,-91.60265,-12.163653
0,-104.163826,-7.2065988
0,-3.8908806,50.664486
0,8.242642,-35.349426
0,-90.328156,-48.28457
1,-45.32801,-37.434326
1,-55.788563,-6.215225
1,61.32286,10.188071
0,65.63124,-13.972822
0,35.814987,49.096226
0,38.825764,59.300697
0,-100.99967,-37.107716
0,-111.26414,-6.783909
0,24.706528,47.152775
0,17.637089,105.19669
0,13.653522,58.153397
1,1.1263286,-72.68773
0,-98.67969,-4.7245955
0,36.09861,-70.18435
0,-29.87805,94.56125
0,-109.71691,-3.240959
0,41.685074,-9.408904
0,44.098774,-68.96329
0,-17.527422,-23.08259
0,-6.1850705,71.75179
0,4.640535,80.053925
0,-15.325079,46.69157
0,14.914732,30.541817
0,20.125076,42.09086
0,-128.96417,-42.745293
0,56.248795,67.752975
0,68.83253,-34.306446
0,34.284904,-20.795643
0,0.18351828,110.51241
1,54.387566,-53.674534
0,-5.6965466,78.6217
0,19.299984,8.249844
0,88.85783,-0.89573073
0,32.12855,-14.154165
1,28.892548,-78.85009
0,-92.19137,-19.931164
0,83.17866,-24.041664
0,48.02046,-29.5276
0,45.4661,62.704807
0,-36.13608,22.903013
0,22.571398,95.39978
0,-29.598349,-61.69352
0,90.46454,4.0102196
0,72.56412,-39.199833
1,12.756398,63.166985
0,36.5228,73.21768
0,-10.399178,57.912506
0,-20.652657,-82.13451
0,-86.50336,-42.45651
0,-26.755781,88.995
0,-18.654127,66.53207
1,30.983606,-20.67554
0,-20.438646,77.65008
0,20.740461,-23.156784
1,55.633068,-68.638725
0,-21.786995,-15.131656
0,80.89485,14.288112
1,26.784575,59.76213
0,-49.004864,45.450096
0,-24.18877,20.791468
0,2.4158964,-63.07828
0,6.3775396,112.902985
0,-8.937087,55.179867
0,7.3506246,33.024075
1,-16.26113,-61.4118
0,4.110271,-62.223152
0,65.05623,38.490417
0,-26.699396,94.10148
0,84.51104,32.243835
0,-18.635517,19.59767
0,26.921556,-20.704594
0,-13.280788,-55.239815
0,20.74854,-7.8698435
0,-29.462784,93.68439
0,-71.252815,-5.6400824
0,-3.0622916,-44.476482
0,-1.1552116,71.857185
0,-52.91579,39.099464
0,-1.6278247,-21.990015
0,31.18299,-53.10722
0,8.8731785,-46.14004
0,88.1119,-21.489353
0,-27.294636,92.686
0,0.65081584,-28.537048
0,59.2728,20.867432
0,56.311256,-53.145798
0,119.33513,22.516205
0,24.743439,-58.91651
0,-46.746212,1.2739342
0,-13.789151,50.02356
0,-25.978107,79.69069
0,50.233696,57.15427
0,-9.39467,74.31176
0,43.118237,70.57538
1,65.40678,-39.605312
0,-9.976378,-19.686956
0,-99.89943,-38.029976
0,23.342245,94.74993
0,113.93223,21.136042
0,48.482594,-32.37986
0,-11.490804,83.65249
0,-88.357506,-54.101902
0,-16.909765,-26.07062
1,61.32286,10.188071
0,-41.037586,6.3865614
1,18.490898,-21.035007
0,9.451495,36.262177
0,-46.746212,1.2739342
0,14.315914,62.347637
0,67.03721,-31.007002
0,-112.25168,1.204884
0,-55.30113,28.051067
0,2.3883328,-82.18568
0,-12.987309,-53.129375
1,18.884268,-43.51906
0,72.52447,-5.9931073
0,-125.49247,-21.478481
0,-89.69427,-15.906589
0,31.146759,112.596794
1,2.6539924,-51.64041
0,51.76421,-38.30946
0,-14.280875,9.174021
0,-52.87732,12.015157
0,0.91509336,110.06116
0,52.52322,-66.185585
0,-117.79968,1.2317713
0,112.75619,20.520035
0,-17.008108,63.555523
0,27.31335,48.98145
0,-138.236,-29.110304
1,5.4116583,40.64099
0,-139.48338,-36.140057
1,24.79428,99.23761
0,32.163742,76.20802
0,-58.475105,-51.88347
0,38.631424,75.679
0,38.595238,-6.777246
0,73.34567,37.00627
1,-2.8392637,-59.124634
0,-29.340176,18.418419
1,-126.1452,-43.898594
0,-73.58187,40.862423
0,44.65747,26.012005
0,2.6918478,3.5507522
0,-87.51079,-41.20757
0,12.268666,44.946846
1,75.5398,-3.6699362
0,88.26544,9.634803
0,-147.5073,-33.901226
0,32.484974,-64.81996
0,25.437948,48.68972
0,57.958603,-61.085358
0,71.27687,2.641394
0,-102.83101,-32.931366
0,37.728508,62.420826
0,-56.48489,28.804182
0,-117.68982,-26.824438
0,15.827858,25.711493
0,48.945084,-16.519602
0,-130.11331,-41.362717
0,8.423706,-35.10733
0,91.844795,41.204754
0,-11.002659,73.923546
0,-21.98146,74.813255
0,-25.373848,83.420746
0,38.5887,67.977615
0,43.72963,-33.437325
1,50.24251,-43.593266
0,26.19353,-91.76445
0,77.27078,38.083138
0,64.19994,-12.799005
0,-3.9219277,-48.000298
1,50.469482,60.55668
0,78.53431,37.68278
1,-42.67856,-43.14194
1,30.198511,-60.389904
0,85.22882,-1.2620063
0,-97.58313,-44.780354
0,28.15652,59.21413
0,-96.38439,-6.999047
0,-3.1698225,-64.68676
0,13.245161,55.749367
0,-66.10881,-4.5109596
0,-20.315306,-77.403915
0,88.82994,-19.517914
0,0.03405437,-37.520752
0,39.914085,-49.57564
0,18.992628,6.6997585
0,-28.463718,15.519551
0,-87.1333,-43.148014
0,42.47081,-28.323477
0,28.183865,66.29586
0,29.373667,-83.05035
0,-50.49592,17.596106
0,33.228092,-43.216213
0,-12.280533,7.3188066
1,48.367718,-34.63576
0,-30.66946,102.35292
1,-41.09758,2.1496265
0,-93.88874,-54.980995
1,-8.809255,-41.151203
0,26.49557,-55.560135
0,-100.823845,-30.116264
1,41.40608,-39.42845
0,-11.748076,44.76311
0,-6.7210546,80.508896
0,-101.79774,-6.7113914
0,53.288494,61.704506
0,61.844204,-8.720639
0,49.515873,-47.217106
0,15.663968,-69.88668
0,-3.2989616,-19.532425
0,-17.54172,64.13763
0,-95.908585,-4.3839273
1,-1.9341891,-67.639694
0,-109.32669,-4.808881
0,82.81508,14.990086
0,65.58955,-44.207558
0,9.251531,33.178223
0,-103.45414,-31.93297
1,-9.017935,-28.180468
0,-2.1313925,1.8857727
0,37.426117,50.096325
0,45.946445,54.435795
0,52.298054,-4.959779
1,9.6009445,-101.55969
1,-15.558885,-61.67833
0,-24.74941,-27.087101
0,-13.264727,50.94179
0,-0.537447,88.62046
1,7.405471,-101.960236
0,-18.01647,21.56429
0,71.91435,-2.7432005
1,-25.15987,-49.769825
0,-129.66725,-19.001083
1,-16.831495,18.424026
0,-97.59368,-3.4460423
1,52.068195,-18.623602
0,2.5391774,4.22601
1,47.479,-45.914936
0,27.142288,-29.923588
0,9.511017,-36.380543
1,-1.7433658,71.9224
1,62.266056,33.057358
0,-18.690956,-81.30311
0,-26.255516,-36.131554
0,-68.9956,1.0450801
0,89.35949,30.72971
0,33.698795,48.95703
0,74.91092,33.46709
0,35.297394,-5.9322968
0,41.96129,-57.23833
0,86.959045,-20.835989
0,-114.058395,-0.12302442
0,89.21298,-2.0929174
0,46.03316,26.637245
0,-28.396421,-46.680454
0,29.346035,-66.47534
0,-52.664864,-1.4580977
0,44.158726,-13.104966
0,79.26267,2.36127
0,24.780571,69.61112
0,46.955486,9.033106
0,57.481438,-34.10322
0,-87.02198,-56.7725
1,-34.54662,3.0604625
0,-17.987545,21.855625
0,25.632816,1.5455552
0,28.958214,91.57115
0,-6.9437857,63.741264
0,25.314205,97.963165
1,13.264971,-67.063995
0,51.671528,-33.529343
0,50.407345,-66.90632
0,32.661724,-9.467073
0,0.8543405,-45.663292
0,-13.89287,18.361536
0,-87.28662,-15.38038
1,-27.920996,-46.18153
0,50.689686,9.999488
0,38.900288,76.612595
0,64.59064,-45.327736
0,45.7842,64.057014
1,69.828636,-48.860405
0,58.175987,70.50681
0,78.7327,1.241503
0,88.74746,30.724663
0,43.696587,61.483032
0,-11.854125,47.694355
1,-19.446081,-61.355244
0,-19.190239,-26.456984
0,-28.87628,-0.48879188
0,57.96718,69.1167
0,-130.5667,-23.724821
0,36.087994,-73.611
0,30.380836,-72.77109
0,-69.4223,34.27505
1,24.79725,-37.59276
0,21.850954,-35.663754
0,30.050314,-79.05607
0,8.765972,-49.218014
0,12.862933,30.652842
1,-16.785776,-70.30935
0,-102.92812,-35.192936
0,23.363848,-13.974807
0,-121.70677,-30.48114
0,-74.846634,-1.0562354
1,17.91209,12.559102
0,-43.44927,-15.357186
1,-25.961048,-62.234634
1,14.865085,106.04476
0,-104.40087,-42.98365
0,-105.11649,-36.30152
0,-1.9267807,-42.403625
0,44.299675,55.619083
0,-62.616817,2.69222
0,40.10563,94.24329
0,77.21378,-2.8535957
0,29.309925,71.556786
0,-139.79982,-30.945261
0,73.32371,-36.794434
0,-12.522848,-56.0105
1,29.391888,-7.21424
0,-96.63803,-41.955486
1,30.750347,-71.61055
0,31.811382,76.4666
0,-62.29683,-1.4417102
0,-60.4925,30.61961
0,-105.0088,6.6804714
0,28.882961,110.15602
0,15.007502,-68.749695
0,-115.069275,1.4395362
0,-3.4210947,50.967785
1,-3.002544,-28.14706
0,68.152336,37.936817
0,46.198456,-39.672062
0,-19.900621,43.15068
0,64.6753,-49.256165
0,4.35906,26.655342
0,5.444377,-14.240611
0,-18.600782,46.87151
0,-112.60226,8.305082
0,-121.10753,-34.058033
0,-24.514,-37.47158
0,-7.9912934,-59.444817
0,-61.993942,5.968671
0,18.973166,101.346756
0,-144.65457,-31.858215
0,-3.4909627,-65.32329
0,93.3245,22.266546
0,-45.61214,-8.034154
0,24.598064,109.38718
0,-74.013565,-4.0939856
0,-135.27084,-25.887598
1,-109.21994,-3.7095137
0,-43.398827,5.036281
0,-27.064533,-59.490887
0,79.50981,-13.250652
1,49.46803,33.54353
0,27.30979,96.80567
0,-28.911097,86.63991
0,22.724035,42.46327
0,-36.209335,15.806708
0,-87.55828,-17.083529
0,85.44087,32.32005
0,68.5435,-56.276382
0,30.870953,53.273373
0,-68.69237,21.839983
0,-44.468475,-1.9486774
0,-65.41211,-55.329422
1,78.14847,-21.03349
0,7.840762,-25.73389
0,-88.567116,-16.322927
0,-96.384155,-41.78871
0,69.00301,-59.384846
0,19.834866,-44.23082
0,12.600872,-27.881754
0,-5.2392383,51.67282
0,-98.86511,-57.66028
0,-57.090416,-8.219191
